uf,ano,mes,metodologia,esf,eap,equipes,populacao,cobertura
PA,2014,1,AB,1095.0,,,7999729.0,54.73
PA,2014,2,AB,1110.0,,,7999729.0,55.07
PA,2014,3,AB,1108.0,,,7999729.0,55.64
PA,2014,4,AB,1109.0,,,7999729.0,56.6
PA,2014,5,AB,1135.0,,,7999729.0,57.35
PA,2014,6,AB,1172.0,,,7999729.0,58.78
PA,2014,7,AB,1187.0,,,7999729.0,59.21
PA,2014,8,AB,1193.0,,,7999729.0,59.52
PA,2014,9,AB,1204.0,,,7999729.0,59.59
PA,2014,10,AB,1207.0,,,7999729.0,60.13
PA,2014,11,AB,1222.0,,,7999729.0,60.11
PA,2014,12,AB,1221.0,,,7999729.0,59.92
PA,2015,1,AB,1213.0,,,8104880.0,57.67
PA,2015,2,AB,1234.0,,,8104880.0,58.49
PA,2015,3,AB,1240.0,,,8104880.0,59.88
PA,2015,4,AB,1280.0,,,8104880.0,60.65
PA,2015,5,AB,1289.0,,,8104880.0,61.02
PA,2015,6,AB,1296.0,,,8104880.0,61.42
PA,2015,7,AB,1312.0,,,8104880.0,61.93
PA,2015,8,AB,1327.0,,,8104880.0,62.57
PA,2015,9,AB,1328.0,,,8104880.0,62.63
PA,2015,10,AB,1328.0,,,8104880.0,62.4
PA,2015,11,AB,1337.0,,,8104880.0,62.46
PA,2015,12,AB,1345.0,,,8104880.0,62.83
PA,2016,1,AB,1349.0,,,8206923.0,62.33
PA,2016,2,AB,1341.0,,,8206923.0,62.34
PA,2016,3,AB,1345.0,,,8206923.0,62.44
PA,2016,4,AB,1345.0,,,8206923.0,62.31
PA,2016,5,AB,1346.0,,,8206923.0,62.68
PA,2016,6,AB,1356.0,,,8206923.0,62.78
PA,2016,7,AB,1355.0,,,8206923.0,62.72
PA,2016,8,AB,1386.0,,,8206923.0,63.62
PA,2016,9,AB,1397.0,,,8206923.0,64.14
PA,2016,10,AB,1398.0,,,8206923.0,64.23
PA,2016,11,AB,1399.0,,,8206923.0,64.32
PA,2016,12,AB,1394.0,,,8206923.0,63.96
PA,2017,1,AB,1371.0,,,8305359.0,63.15
PA,2017,2,AB,1370.0,,,8305359.0,63.37
PA,2017,3,AB,1373.0,,,8305359.0,62.9
PA,2017,4,AB,1338.0,,,8305359.0,62.81
PA,2017,5,AB,1399.0,,,8305359.0,64.15
PA,2017,6,AB,1399.0,,,8305359.0,63.99
PA,2017,7,AB,1397.0,,,8305359.0,63.92
PA,2017,8,AB,1436.0,,,8305359.0,65.19
PA,2017,9,AB,1439.0,,,8305359.0,65.06
PA,2017,10,AB,1469.0,,,8305359.0,65.29
PA,2017,11,AB,1493.0,,,8305359.0,65.98
PA,2017,12,AB,1502.0,,,8305359.0,66.1
PA,2018,1,AB,1521.0,,,8366628.0,66.26
PA,2018,2,AB,1537.0,,,8366628.0,67.09
PA,2018,3,AB,1519.0,,,8366628.0,66.29
PA,2018,4,AB,1518.0,,,8366628.0,66.36
PA,2018,5,AB,1560.0,,,8366628.0,67.39
PA,2018,6,AB,1534.0,,,8366628.0,65.92
PA,2018,7,AB,1560.0,,,8366628.0,66.4
PA,2018,8,AB,1555.0,,,8366628.0,66.59
PA,2018,9,AB,1558.0,,,8366628.0,66.53
PA,2018,10,AB,1562.0,,,8366628.0,66.84
PA,2018,11,AB,1538.0,,,8366628.0,66.29
PA,2018,12,AB,1530.0,,,8366628.0,65.58
PA,2019,1,AB,1512.0,,,8513497.0,64.22
PA,2019,2,AB,1485.0,,,8513497.0,62.73
PA,2019,3,AB,1534.0,,,8513497.0,64.78
PA,2019,4,AB,1549.0,,,8513497.0,65.03
PA,2019,5,AB,1556.0,,,8513497.0,65.05
PA,2019,6,AB,1560.0,,,8513497.0,65.22
PA,2019,7,AB,1564.0,,,8513497.0,65.15
PA,2019,8,AB,1570.0,,,8513497.0,65.01
PA,2019,9,AB,1589.0,,,8513497.0,65.86
PA,2019,10,AB,1595.0,,,8513497.0,66.3
PA,2019,11,AB,1593.0,,,8513497.0,66.08
PA,2019,12,AB,1584.0,,,8513497.0,65.72
PA,2020,1,AB,1608.0,,,8602865.0,66.04
PA,2020,2,AB,1598.0,,,8602865.0,65.93
PA,2020,3,AB,1595.0,,,8602865.0,65.95
PA,2020,4,AB,1589.0,,,8602865.0,65.74
PA,2020,5,AB,1538.0,,,8602865.0,64.23
PA,2020,6,AB,1551.0,,,8602865.0,64.95
PA,2020,7,AB,1566.0,,,8602865.0,65.75
PA,2020,8,AB,1406.0,,,8602865.0,61.01
PA,2020,9,AB,1552.0,,,8602865.0,65.07
PA,2020,10,AB,1541.0,,,8602865.0,64.78
PA,2020,11,AB,1538.0,,,8602865.0,64.55
PA,2020,12,AB,1539.0,,,8602865.0,64.49
PA,2021,1,APS,1750.0,62.0,1812.0,8690745.0,81.81
PA,2021,2,APS,1743.0,95.0,1838.0,8690745.0,80.7
PA,2021,3,APS,1765.0,101.0,1866.0,8690745.0,81.43
PA,2021,4,APS,1778.0,114.0,1892.0,8690745.0,81.37
PA,2021,5,APS,1790.0,117.0,1907.0,8690745.0,81.6
PA,2021,6,APS,1796.0,127.0,1923.0,8690745.0,81.88
PA,2021,7,APS,1807.0,130.0,1937.0,8690745.0,82.08
PA,2021,8,APS,1827.0,133.0,1960.0,8690745.0,82.62
PA,2021,9,APS,1860.0,133.0,1993.0,8690745.0,83.42
PA,2021,10,APS,1864.0,134.0,1998.0,8690745.0,83.84
PA,2021,11,APS,1868.0,146.0,2014.0,8690745.0,84.47
PA,2021,12,APS,1877.0,147.0,2024.0,8690745.0,84.63
PA,2022,1,APS,1808.0,149.0,1957.0,8777124.0,78.44
PA,2022,2,APS,1809.0,150.0,1959.0,8777124.0,78.5
PA,2022,3,APS,1823.0,150.0,1973.0,8777124.0,79.06
PA,2022,4,APS,1822.0,150.0,1972.0,8777124.0,79.14
PA,2022,5,APS,1831.0,152.0,1983.0,8777124.0,79.53
PA,2022,6,APS,1834.0,155.0,1989.0,8777124.0,79.75
PA,2022,7,APS,1841.0,159.0,2000.0,8777124.0,80.15
PA,2022,8,APS,1856.0,160.0,2016.0,8777124.0,80.79
PA,2022,9,APS,1870.0,160.0,2030.0,8777124.0,81.36
PA,2022,10,APS,1868.0,160.0,2028.0,8777124.0,81.27
PA,2022,11,APS,1865.0,159.0,2024.0,8777124.0,81.07
PA,2022,12,APS,1861.0,165.0,2026.0,8770830.0,81.22
PA,2023,1,APS,1887.0,161.0,2048.0,8121025.0,88.82
PA,2023,2,APS,1890.0,161.0,2051.0,8121025.0,89.01
PA,2023,3,APS,1899.0,154.0,2053.0,8121025.0,89.18
PA,2023,4,APS,1874.0,155.0,2029.0,8121025.0,89.12
PA,2023,5,APS,1906.0,155.0,2061.0,8121025.0,89.68
PA,2023,6,APS,1923.0,167.0,2090.0,8121025.0,90.76
PA,2023,7,APS,1947.0,169.0,2116.0,8121025.0,91.9
PA,2023,8,APS,2030.0,111.0,2141.0,8121025.0,93.85
PA,2023,9,APS,2023.0,143.0,2166.0,8121025.0,95.25
PA,2023,10,APS,2030.0,147.0,2177.0,8121025.0,95.76
PA,2023,11,APS,2033.0,145.0,2178.0,8121025.0,95.86
PA,2023,12,APS,2153.0,126.0,2279.0,8121025.0,100.47
PA,2024,1,APS,2135.0,123.0,2258.0,8120131.0,99.61
PA,2024,2,APS,2143.0,124.0,2267.0,8120131.0,100.01
PA,2024,3,APS,2144.0,124.0,2268.0,8120131.0,100.2
PA,2024,4,APS,2196.0,123.0,2319.0,8120131.0,102.42
PA,2024,5,APS,2196.0,123.0,2319.0,8120131.0,102.46
PA,2024,6,APS,2190.0,110.0,2300.0,8120131.0,102.45
PA,2024,7,APS,2205.0,109.0,2314.0,8120131.0,103.08
PA,2024,8,APS,2218.0,111.0,2329.0,8120131.0,104.2
PA,2024,9,APS,2206.0,109.0,2315.0,8120131.0,103.64
PA,2024,10,APS,2181.0,107.0,2288.0,8120131.0,102.53
PA,2024,11,APS,2192.0,101.0,2293.0,8120131.0,102.82
PA,2024,12,APS,2181.0,99.0,2280.0,8120131.0,102.31
PA,2025,1,APS,2250.0,95.0,2345.0,8664306.0,98.56
PA,2025,2,APS,2246.0,97.0,2343.0,8664306.0,98.53
PA,2025,3,APS,2240.0,97.0,2337.0,8664306.0,98.29
PA,2025,4,APS,2242.0,94.0,2336.0,8664306.0,98.36
PA,2025,5,APS,2245.0,94.0,2339.0,8664306.0,98.53
PA,2025,6,APS,2272.0,93.0,2365.0,8664306.0,99.61
PA,2025,7,APS,2269.0,94.0,2363.0,8664306.0,99.5
PA,2025,8,APS,2273.0,91.0,2364.0,8664306.0,99.64
PA,2025,9,APS,2318.0,92.0,2410.0,8664306.0,101.53
PA,2025,10,APS,2325.0,91.0,2416.0,8664306.0,101.8
PA,2025,11,APS,2327.0,90.0,2417.0,8664306.0,101.88
PA,2025,12,APS,2326.0,88.0,2414.0,8664306.0,101.8
PA,2026,1,APS,2331.0,82.0,2413.0,8711196.0,101.16
PA,2026,2,APS,2332.0,81.0,2413.0,8711196.0,99.06
PA,2026,3,APS,2329.0,85.0,2414.0,8711196.0,95.71
PA,2026,4,APS,2331.0,82.0,2413.0,8711196.0,101.0
PA,2026,5,APS,2329.0,83.0,2412.0,8711196.0,95.65
PA,2026,6,APS,2334.0,83.0,2417.0,8711196.0,95.85
AP,2007,7,AB,112.0,,,615715.0,57.38
AP,2007,8,AB,119.0,,,615715.0,77.3
AP,2007,9,AB,117.0,,,615715.0,76.9
AP,2007,10,AB,119.0,,,615715.0,77.97
AP,2007,11,AB,118.0,,,615715.0,77.08
AP,2007,12,AB,118.0,,,615715.0,77.08
AP,2008,1,AB,118.0,,,587311.0,79.97
AP,2008,2,AB,118.0,,,587311.0,79.97
AP,2008,3,AB,118.0,,,587311.0,79.97
AP,2008,4,AB,121.0,,,587311.0,80.93
AP,2008,5,AB,121.0,,,587311.0,81.13
AP,2008,6,AB,121.0,,,587311.0,80.88
AP,2008,7,AB,129.0,,,587311.0,84.99
AP,2008,8,AB,135.0,,,587311.0,87.48
AP,2008,9,AB,135.0,,,587311.0,87.48
AP,2008,10,AB,135.0,,,587311.0,87.48
AP,2008,11,AB,135.0,,,587311.0,87.48
AP,2008,12,AB,135.0,,,587311.0,87.14
AP,2009,1,AB,130.0,,,613164.0,87.13
AP,2009,2,AB,136.0,,,613164.0,86.79
AP,2009,3,AB,137.0,,,613164.0,86.35
AP,2009,4,AB,143.0,,,613164.0,91.13
AP,2009,5,AB,144.0,,,613164.0,90.81
AP,2009,6,AB,146.0,,,613164.0,91.79
AP,2009,7,AB,146.0,,,613164.0,90.65
AP,2009,8,AB,146.0,,,613164.0,91.42
AP,2009,9,AB,147.0,,,613164.0,91.98
AP,2009,10,AB,145.0,,,613164.0,92.55
AP,2009,11,AB,145.0,,,613164.0,92.63
AP,2009,12,AB,147.0,,,613164.0,92.93
AP,2010,1,AB,151.0,,,626609.0,89.53
AP,2010,2,AB,149.0,,,626609.0,89.34
AP,2010,3,AB,149.0,,,626609.0,90.18
AP,2010,4,AB,150.0,,,626609.0,89.2
AP,2010,5,AB,150.0,,,626609.0,89.99
AP,2010,6,AB,150.0,,,626609.0,89.81
AP,2010,7,AB,151.0,,,626609.0,90.3
AP,2010,8,AB,151.0,,,626609.0,90.3
AP,2010,9,AB,146.0,,,626609.0,90.3
AP,2010,10,AB,146.0,,,626609.0,90.3
AP,2010,11,AB,145.0,,,626609.0,90.04
AP,2010,12,AB,146.0,,,626609.0,90.04
AP,2011,1,AB,146.0,,,669526.0,86.04
AP,2011,2,AB,146.0,,,669526.0,86.19
AP,2011,3,AB,146.0,,,669526.0,86.49
AP,2011,4,AB,146.0,,,669526.0,87.12
AP,2011,5,AB,145.0,,,669526.0,85.16
AP,2011,6,AB,146.0,,,669526.0,87.84
AP,2011,7,AB,137.0,,,669526.0,84.98
AP,2011,8,AB,139.0,,,669526.0,86.13
AP,2011,9,AB,144.0,,,669526.0,89.07
AP,2011,10,AB,143.0,,,669526.0,88.3
AP,2011,11,AB,143.0,,,669526.0,86.91
AP,2011,12,AB,144.0,,,669526.0,86.98
AP,2012,1,AB,142.0,,,684301.0,84.93
AP,2012,2,AB,126.0,,,684301.0,81.06
AP,2012,3,AB,131.0,,,684301.0,82.82
AP,2012,4,AB,131.0,,,684301.0,83.84
AP,2012,5,AB,132.0,,,684301.0,83.98
AP,2012,6,AB,131.0,,,684301.0,83.99
AP,2012,7,AB,138.0,,,684301.0,85.42
AP,2012,8,AB,138.0,,,684301.0,85.49
AP,2012,9,AB,137.0,,,684301.0,85.2
AP,2012,10,AB,136.0,,,684301.0,84.99
AP,2012,11,AB,129.0,,,684301.0,83.97
AP,2012,12,AB,130.0,,,684301.0,84.03
AP,2013,1,AB,134.0,,,698602.0,83.84
AP,2013,2,AB,129.0,,,698602.0,80.53
AP,2013,3,AB,135.0,,,698602.0,82.32
AP,2013,4,AB,132.0,,,698602.0,77.27
AP,2013,5,AB,133.0,,,698602.0,77.41
AP,2013,6,AB,130.0,,,698602.0,76.71
AP,2013,7,AB,130.0,,,698602.0,76.49
AP,2013,8,AB,126.0,,,698602.0,75.93
AP,2013,9,AB,126.0,,,698602.0,75.93
AP,2013,10,AB,124.0,,,698602.0,76.79
AP,2013,11,AB,127.0,,,698602.0,77.8
AP,2013,12,AB,146.0,,,698602.0,87.36
AP,2014,1,AB,147.0,,,734996.0,85.2
AP,2014,2,AB,145.0,,,734996.0,83.94
AP,2014,3,AB,142.0,,,734996.0,83.08
AP,2014,4,AB,140.0,,,734996.0,83.93
AP,2014,5,AB,137.0,,,734996.0,84.96
AP,2014,6,AB,158.0,,,734996.0,92.89
AP,2014,7,AB,168.0,,,734996.0,96.86
AP,2014,8,AB,169.0,,,734996.0,98.84
AP,2014,9,AB,171.0,,,734996.0,98.84
AP,2014,10,AB,171.0,,,734996.0,98.84
AP,2014,11,AB,173.0,,,734996.0,98.78
AP,2014,12,AB,171.0,,,734996.0,98.78
AP,2015,1,AB,165.0,,,750912.0,96.08
AP,2015,2,AB,166.0,,,750912.0,96.08
AP,2015,3,AB,165.0,,,750912.0,95.21
AP,2015,4,AB,165.0,,,750912.0,95.21
AP,2015,5,AB,169.0,,,750912.0,96.39
AP,2015,6,AB,170.0,,,750912.0,89.86
AP,2015,7,AB,169.0,,,750912.0,89.99
AP,2015,8,AB,173.0,,,750912.0,93.0
AP,2015,9,AB,174.0,,,750912.0,93.16
AP,2015,10,AB,174.0,,,750912.0,92.15
AP,2015,11,AB,174.0,,,750912.0,89.61
AP,2015,12,AB,174.0,,,750912.0,89.61
AP,2016,1,AB,175.0,,,766679.0,91.99
AP,2016,2,AB,177.0,,,766679.0,92.38
AP,2016,3,AB,176.0,,,766679.0,91.54
AP,2016,4,AB,177.0,,,766679.0,92.25
AP,2016,5,AB,175.0,,,766679.0,91.8
AP,2016,6,AB,173.0,,,766679.0,90.63
AP,2016,7,AB,172.0,,,766679.0,90.7
AP,2016,8,AB,171.0,,,766679.0,91.82
AP,2016,9,AB,176.0,,,766679.0,94.45
AP,2016,10,AB,173.0,,,766679.0,92.77
AP,2016,11,AB,174.0,,,766679.0,93.03
AP,2016,12,AB,163.0,,,766679.0,90.41
AP,2017,1,AB,166.0,,,782295.0,90.23
AP,2017,2,AB,162.0,,,782295.0,89.29
AP,2017,3,AB,163.0,,,782295.0,89.04
AP,2017,4,AB,162.0,,,782295.0,88.49
AP,2017,5,AB,155.0,,,782295.0,84.68
AP,2017,6,AB,141.0,,,782295.0,77.83
AP,2017,7,AB,135.0,,,782295.0,73.48
AP,2017,8,AB,137.0,,,782295.0,72.03
AP,2017,9,AB,136.0,,,782295.0,71.41
AP,2017,10,AB,138.0,,,782295.0,70.33
AP,2017,11,AB,133.0,,,782295.0,68.07
AP,2017,12,AB,125.0,,,782295.0,62.24
AP,2018,1,AB,158.0,,,797722.0,81.98
AP,2018,2,AB,162.0,,,797722.0,88.78
AP,2018,3,AB,161.0,,,797722.0,88.44
AP,2018,4,AB,160.0,,,797722.0,90.1
AP,2018,5,AB,174.0,,,797722.0,88.43
AP,2018,6,AB,175.0,,,797722.0,86.78
AP,2018,7,AB,177.0,,,797722.0,87.77
AP,2018,8,AB,176.0,,,797722.0,89.21
AP,2018,9,AB,178.0,,,797722.0,90.4
AP,2018,10,AB,179.0,,,797722.0,91.27
AP,2018,11,AB,177.0,,,797722.0,90.4
AP,2018,12,AB,172.0,,,797722.0,88.93
AP,2019,1,AB,172.0,,,829494.0,86.21
AP,2019,2,AB,168.0,,,829494.0,83.99
AP,2019,3,AB,169.0,,,829494.0,83.99
AP,2019,4,AB,165.0,,,829494.0,81.95
AP,2019,5,AB,167.0,,,829494.0,81.22
AP,2019,6,AB,158.0,,,829494.0,77.19
AP,2019,7,AB,157.0,,,829494.0,76.87
AP,2019,8,AB,154.0,,,829494.0,74.93
AP,2019,9,AB,158.0,,,829494.0,77.36
AP,2019,10,AB,137.0,,,829494.0,61.46
AP,2019,11,AB,151.0,,,829494.0,68.61
AP,2019,12,AB,153.0,,,829494.0,70.82
AP,2020,1,AB,180.0,,,845731.0,82.28
AP,2020,2,AB,177.0,,,845731.0,83.25
AP,2020,3,AB,175.0,,,845731.0,86.46
AP,2020,4,AB,178.0,,,845731.0,86.53
AP,2020,5,AB,118.0,,,845731.0,74.57
AP,2020,6,AB,156.0,,,845731.0,81.08
AP,2020,7,AB,155.0,,,845731.0,81.78
AP,2020,8,AB,147.0,,,845731.0,79.75
AP,2020,9,AB,166.0,,,845731.0,85.19
AP,2020,10,AB,163.0,,,845731.0,84.67
AP,2020,11,AB,163.0,,,845731.0,84.38
AP,2020,12,AB,166.0,,,845731.0,84.86
AP,2021,1,APS,193.0,1.0,194.0,861773.0,78.33
AP,2021,2,APS,176.0,1.0,177.0,861773.0,70.63
AP,2021,3,APS,176.0,1.0,177.0,861773.0,70.76
AP,2021,4,APS,183.0,1.0,184.0,861773.0,73.61
AP,2021,5,APS,173.0,1.0,174.0,861773.0,70.77
AP,2021,6,APS,182.0,1.0,183.0,861773.0,74.84
AP,2021,7,APS,187.0,2.0,189.0,861773.0,76.67
AP,2021,8,APS,189.0,2.0,191.0,861773.0,77.5
AP,2021,9,APS,191.0,3.0,194.0,861773.0,78.21
AP,2021,10,APS,191.0,3.0,194.0,861773.0,78.22
AP,2021,11,APS,190.0,6.0,196.0,861773.0,79.14
AP,2021,12,APS,182.0,8.0,190.0,861773.0,76.51
AP,2022,1,APS,190.0,10.0,200.0,877613.0,79.12
AP,2022,2,APS,191.0,10.0,201.0,877613.0,79.51
AP,2022,3,APS,194.0,10.0,204.0,877613.0,80.71
AP,2022,4,APS,192.0,8.0,200.0,877613.0,79.52
AP,2022,5,APS,193.0,8.0,201.0,877613.0,79.93
AP,2022,6,APS,193.0,8.0,201.0,877613.0,79.93
AP,2022,7,APS,193.0,8.0,201.0,877613.0,79.93
AP,2022,8,APS,193.0,8.0,201.0,877613.0,79.94
AP,2022,9,APS,193.0,8.0,201.0,877613.0,79.95
AP,2022,10,APS,189.0,8.0,197.0,877613.0,78.36
AP,2022,11,APS,191.0,8.0,199.0,877613.0,79.16
AP,2022,12,APS,191.0,8.0,199.0,877613.0,79.17
AP,2023,1,APS,195.0,8.0,203.0,733759.0,96.61
AP,2023,2,APS,196.0,8.0,204.0,733759.0,97.09
AP,2023,3,APS,196.0,9.0,205.0,733759.0,97.45
AP,2023,4,APS,195.0,12.0,207.0,733759.0,98.08
AP,2023,5,APS,197.0,25.0,222.0,733759.0,103.69
AP,2023,6,APS,197.0,25.0,222.0,733759.0,103.69
AP,2023,7,APS,197.0,25.0,222.0,733759.0,103.69
AP,2023,8,APS,196.0,25.0,221.0,733759.0,103.28
AP,2023,9,APS,196.0,27.0,223.0,733759.0,103.98
AP,2023,10,APS,196.0,27.0,223.0,733759.0,103.98
AP,2023,11,APS,196.0,27.0,223.0,733759.0,103.99
AP,2023,12,APS,198.0,27.0,225.0,733759.0,104.94
AP,2024,1,APS,199.0,28.0,227.0,733759.0,105.8
AP,2024,2,APS,199.0,28.0,227.0,733759.0,105.8
AP,2024,3,APS,204.0,28.0,232.0,733759.0,108.21
AP,2024,4,APS,242.0,26.0,268.0,733759.0,125.63
AP,2024,5,APS,242.0,29.0,271.0,733759.0,126.71
AP,2024,6,APS,243.0,28.0,271.0,733759.0,126.84
AP,2024,7,APS,243.0,29.0,272.0,733759.0,127.21
AP,2024,8,APS,244.0,29.0,273.0,733759.0,127.69
AP,2024,9,APS,243.0,29.0,272.0,733759.0,127.22
AP,2024,10,APS,243.0,29.0,272.0,733759.0,127.21
AP,2024,11,APS,244.0,12.0,256.0,733759.0,121.62
AP,2024,12,APS,256.0,12.0,268.0,733759.0,127.34
AP,2025,1,APS,260.0,11.0,271.0,802837.0,117.81
AP,2025,2,APS,261.0,11.0,272.0,802837.0,118.24
AP,2025,3,APS,263.0,12.0,275.0,802837.0,119.45
AP,2025,4,APS,264.0,11.0,275.0,802837.0,119.56
AP,2025,5,APS,270.0,11.0,281.0,802837.0,122.15
AP,2025,6,APS,270.0,12.0,282.0,802837.0,122.48
AP,2025,7,APS,271.0,12.0,283.0,802837.0,122.92
AP,2025,8,APS,271.0,12.0,283.0,802837.0,122.92
AP,2025,9,APS,271.0,12.0,283.0,802837.0,122.91
AP,2025,10,APS,269.0,12.0,281.0,802837.0,122.03
AP,2025,11,APS,272.0,12.0,284.0,802837.0,123.32
AP,2025,12,APS,272.0,12.0,284.0,802837.0,123.32
AP,2026,1,APS,271.0,12.0,283.0,806517.0,122.23
AP,2026,2,APS,269.0,12.0,281.0,806517.0,120.97
AP,2026,3,APS,273.0,11.0,284.0,806517.0,121.94
AP,2026,4,APS,274.0,11.0,285.0,806517.0,123.17
AP,2026,5,APS,273.0,11.0,284.0,806517.0,121.94
AP,2026,6,APS,272.0,11.0,283.0,806517.0,121.51
TO,2007,7,AB,333.0,,,1332441.0,73.82
TO,2007,8,AB,345.0,,,1332441.0,78.07
TO,2007,9,AB,351.0,,,1332441.0,78.53
TO,2007,10,AB,351.0,,,1332441.0,78.81
TO,2007,11,AB,353.0,,,1332441.0,80.27
TO,2007,12,AB,346.0,,,1332441.0,79.61
TO,2008,1,AB,354.0,,,1243627.0,85.73
TO,2008,2,AB,354.0,,,1243627.0,84.89
TO,2008,3,AB,363.0,,,1243627.0,86.01
TO,2008,4,AB,361.0,,,1243627.0,86.12
TO,2008,5,AB,362.0,,,1243627.0,85.46
TO,2008,6,AB,355.0,,,1243627.0,84.89
TO,2008,7,AB,359.0,,,1243627.0,85.1
TO,2008,8,AB,353.0,,,1243627.0,85.18
TO,2008,9,AB,355.0,,,1243627.0,85.5
TO,2008,10,AB,354.0,,,1243627.0,86.19
TO,2008,11,AB,357.0,,,1243627.0,86.94
TO,2008,12,AB,354.0,,,1243627.0,86.4
TO,2009,1,AB,355.0,,,1280509.0,85.78
TO,2009,2,AB,373.0,,,1280509.0,89.62
TO,2009,3,AB,376.0,,,1280509.0,89.39
TO,2009,4,AB,383.0,,,1280509.0,91.48
TO,2009,5,AB,379.0,,,1280509.0,90.39
TO,2009,6,AB,381.0,,,1280509.0,91.07
TO,2009,7,AB,377.0,,,1280509.0,90.93
TO,2009,8,AB,385.0,,,1280509.0,92.06
TO,2009,9,AB,388.0,,,1280509.0,92.38
TO,2009,10,AB,386.0,,,1280509.0,92.18
TO,2009,11,AB,386.0,,,1280509.0,92.38
TO,2009,12,AB,389.0,,,1280509.0,92.84
TO,2010,1,AB,387.0,,,1292051.0,92.2
TO,2010,2,AB,388.0,,,1292051.0,92.48
TO,2010,3,AB,389.0,,,1292051.0,92.12
TO,2010,4,AB,390.0,,,1292051.0,91.97
TO,2010,5,AB,386.0,,,1292051.0,90.85
TO,2010,6,AB,387.0,,,1292051.0,90.45
TO,2010,7,AB,394.0,,,1292051.0,92.75
TO,2010,8,AB,394.0,,,1292051.0,92.93
TO,2010,9,AB,398.0,,,1292051.0,93.27
TO,2010,10,AB,405.0,,,1292051.0,93.47
TO,2010,11,AB,402.0,,,1292051.0,93.39
TO,2010,12,AB,408.0,,,1292051.0,93.84
TO,2011,1,AB,409.0,,,1383445.0,90.07
TO,2011,2,AB,412.0,,,1383445.0,90.94
TO,2011,3,AB,411.0,,,1383445.0,90.46
TO,2011,4,AB,411.0,,,1383445.0,90.47
TO,2011,5,AB,406.0,,,1383445.0,89.69
TO,2011,6,AB,407.0,,,1383445.0,89.57
TO,2011,7,AB,409.0,,,1383445.0,90.16
TO,2011,8,AB,411.0,,,1383445.0,89.98
TO,2011,9,AB,419.0,,,1383445.0,91.25
TO,2011,10,AB,418.0,,,1383445.0,90.98
TO,2011,11,AB,417.0,,,1383445.0,90.66
TO,2011,12,AB,411.0,,,1383445.0,90.29
TO,2012,1,AB,410.0,,,1400813.0,88.95
TO,2012,2,AB,410.0,,,1400813.0,90.08
TO,2012,3,AB,409.0,,,1400813.0,89.04
TO,2012,4,AB,404.0,,,1400813.0,87.65
TO,2012,5,AB,399.0,,,1400813.0,87.55
TO,2012,6,AB,404.0,,,1400813.0,87.81
TO,2012,7,AB,400.0,,,1400813.0,86.47
TO,2012,8,AB,412.0,,,1400813.0,89.53
TO,2012,9,AB,418.0,,,1400813.0,90.78
TO,2012,10,AB,421.0,,,1400813.0,91.07
TO,2012,11,AB,414.0,,,1400813.0,90.5
TO,2012,12,AB,417.0,,,1400813.0,91.34
TO,2013,1,AB,416.0,,,1417694.0,89.96
TO,2013,2,AB,415.0,,,1417694.0,89.18
TO,2013,3,AB,414.0,,,1417694.0,89.52
TO,2013,4,AB,420.0,,,1417694.0,89.6
TO,2013,5,AB,415.0,,,1417694.0,89.04
TO,2013,6,AB,413.0,,,1417694.0,89.2
TO,2013,7,AB,420.0,,,1417694.0,91.59
TO,2013,8,AB,419.0,,,1417694.0,90.78
TO,2013,9,AB,421.0,,,1417694.0,90.43
TO,2013,10,AB,426.0,,,1417694.0,91.64
TO,2013,11,AB,423.0,,,1417694.0,92.87
TO,2013,12,AB,434.0,,,1417694.0,93.29
TO,2014,1,AB,442.0,,,1478164.0,91.88
TO,2014,2,AB,449.0,,,1478164.0,92.89
TO,2014,3,AB,451.0,,,1478164.0,92.2
TO,2014,4,AB,455.0,,,1478164.0,93.28
TO,2014,5,AB,465.0,,,1478164.0,94.08
TO,2014,6,AB,465.0,,,1478164.0,93.91
TO,2014,7,AB,475.0,,,1478164.0,94.66
TO,2014,8,AB,478.0,,,1478164.0,95.51
TO,2014,9,AB,473.0,,,1478164.0,95.33
TO,2014,10,AB,478.0,,,1478164.0,95.29
TO,2014,11,AB,477.0,,,1478164.0,95.58
TO,2014,12,AB,478.0,,,1478164.0,96.0
TO,2015,1,AB,471.0,,,1496880.0,94.71
TO,2015,2,AB,473.0,,,1496880.0,93.72
TO,2015,3,AB,478.0,,,1496880.0,94.06
TO,2015,4,AB,475.0,,,1496880.0,93.22
TO,2015,5,AB,472.0,,,1496880.0,92.45
TO,2015,6,AB,475.0,,,1496880.0,93.63
TO,2015,7,AB,480.0,,,1496880.0,94.31
TO,2015,8,AB,486.0,,,1496880.0,94.89
TO,2015,9,AB,483.0,,,1496880.0,94.65
TO,2015,10,AB,484.0,,,1496880.0,94.52
TO,2015,11,AB,485.0,,,1496880.0,94.95
TO,2015,12,AB,487.0,,,1496880.0,95.23
TO,2016,1,AB,488.0,,,1515126.0,94.75
TO,2016,2,AB,481.0,,,1515126.0,94.7
TO,2016,3,AB,479.0,,,1515126.0,93.47
TO,2016,4,AB,481.0,,,1515126.0,93.68
TO,2016,5,AB,476.0,,,1515126.0,93.08
TO,2016,6,AB,475.0,,,1515126.0,94.73
TO,2016,7,AB,493.0,,,1515126.0,96.15
TO,2016,8,AB,502.0,,,1515126.0,96.59
