codigo,campo,uf,ano,valor,origem,atualizadoEm,por,nota
I1.3.4,,RO,2021,10030,migracao,2026-09-13,migracao,
I1.3.4,,RO,2022,12460,migracao,2026-09-13,migracao,
I1.3.4,,RO,2023,7417,migracao,2026-09-13,migracao,
I1.3.4,,RO,2024,10692,migracao,2026-09-13,migracao,
I1.3.4,,RR,,2721,migracao,2026-09-13,migracao,
I1.3.4,,RR,2015,2452,migracao,2026-09-13,migracao,
I1.3.4,,RR,2016,3870,migracao,2026-09-13,migracao,
I1.3.4,,RR,2017,1565,migracao,2026-09-13,migracao,
I1.3.4,,RR,2018,2383,migracao,2026-09-13,migracao,
I1.3.4,,RR,2019,4784,migracao,2026-09-13,migracao,
I1.3.4,,RR,2020,1930,migracao,2026-09-13,migracao,
I1.3.4,,RR,2021,989,migracao,2026-09-13,migracao,
I1.3.4,,RR,2022,1223,migracao,2026-09-13,migracao,
I1.3.4,,RR,2023,2659,migracao,2026-09-13,migracao,
I1.3.4,,RR,2024,5358,migracao,2026-09-13,migracao,
I1.3.4,,TO,,12866,migracao,2026-09-13,migracao,
I1.3.4,,TO,2015,15705,migracao,2026-09-13,migracao,
I1.3.4,,TO,2016,14494,migracao,2026-09-13,migracao,
I1.3.4,,TO,2017,15673,migracao,2026-09-13,migracao,
I1.3.4,,TO,2018,8033,migracao,2026-09-13,migracao,
I1.3.4,,TO,2019,13625,migracao,2026-09-13,migracao,
I1.3.4,,TO,2020,12093,migracao,2026-09-13,migracao,
I1.3.4,,TO,2021,10007,migracao,2026-09-13,migracao,
I1.3.4,,TO,2022,12145,migracao,2026-09-13,migracao,
I1.3.4,,TO,2023,9641,migracao,2026-09-13,migracao,
I1.3.4,,TO,2024,17251,migracao,2026-09-13,migracao,
I2.1.1,,AC,,18,migracao,2026-09-13,migracao,
I2.1.1,,AM,,14,migracao,2026-09-13,migracao,
I2.1.1,,AP,,11.2,migracao,2026-09-13,migracao,
I2.1.1,,MA,,22.1,migracao,2026-09-13,migracao,
I2.1.1,,MT,,3.3,migracao,2026-09-13,migracao,
I2.1.1,,PA,,14.8,migracao,2026-09-13,migracao,
I2.1.1,,RO,,5.5,migracao,2026-09-13,migracao,
I2.1.1,,RR,,14.3,migracao,2026-09-13,migracao,
I2.1.1,,TO,,9.1,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,AC,,375.19,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,AM,,406.89,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,AP,,457.9,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,MA,,358.51,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,MT,,804.06,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,PA,,418.89,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,RO,,626.84,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,RR,,439.4,migracao,2026-09-13,migracao,
I2.1.1,linha50medianaRs,TO,,580.4,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,AC,,42.9,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,AM,,37.8,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,AP,,34.7,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,MA,,43.9,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,MT,,11.7,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,PA,,37.3,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,RO,,19.3,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,RR,,36,migracao,2026-09-13,migracao,
I2.1.1,pct50mediana,TO,,23.1,migracao,2026-09-13,migracao,
I2.1.1,pct685,AC,,45.9,migracao,2026-09-13,migracao,
I2.1.1,pct685,AM,,39.2,migracao,2026-09-13,migracao,
I2.1.1,pct685,AP,,35.8,migracao,2026-09-13,migracao,
I2.1.1,pct685,MA,,45.8,migracao,2026-09-13,migracao,
I2.1.1,pct685,MT,,13.1,migracao,2026-09-13,migracao,
I2.1.1,pct685,PA,,38.6,migracao,2026-09-13,migracao,
I2.1.1,pct685,RO,,20.5,migracao,2026-09-13,migracao,
I2.1.1,pct685,RR,,37.6,migracao,2026-09-13,migracao,
I2.1.1,pct685,TO,,23.9,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,AC,,7.6,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,AM,,5.1,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,AP,,3.9,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,MA,,10.1,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,MT,,1.6,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,PA,,4.6,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,RO,,1.7,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,RR,,6.5,migracao,2026-09-13,migracao,
I2.1.1,pctExtrema215,TO,,3.8,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,AC,,860,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,AM,,4.116,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,AP,,794,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,MA,,6.965,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,MT,,3.788,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,PA,,8.607,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,RO,,1.732,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,RR,,627,migracao,2026-09-13,migracao,
I2.1.1,populacaoMil,TO,,1.561,migracao,2026-09-13,migracao,
I2.2.1,,AC,,3.6,migracao,2026-09-13,migracao,
I2.2.1,,AM,,2.67,migracao,2026-09-13,migracao,
I2.2.1,,AP,,3.26,migracao,2026-09-13,migracao,
I2.2.1,,MA,,2.34,migracao,2026-09-13,migracao,
I2.2.1,,MT,,2.69,migracao,2026-09-13,migracao,
I2.2.1,,PA,,2.48,migracao,2026-09-13,migracao,
I2.2.1,,RO,,2.44,migracao,2026-09-13,migracao,
I2.2.1,,RR,,3.45,migracao,2026-09-13,migracao,
I2.2.1,,TO,,2.59,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,AC,,317,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,AM,,1173,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,AP,,275,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,MA,,1430,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,MT,,953,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,PA,,1922,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,RO,,363,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,RR,,295,migracao,2026-09-13,migracao,
I2.2.1,obitosEvitaveisMenor5,TO,,362,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,AC,,88.08,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,AM,,439.528,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,AP,,84.262,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,MA,,611.962,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,MT,,354.86,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,PA,,775.733,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,RO,,148.655,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,RR,,85.616,migracao,2026-09-13,migracao,
I2.2.1,pop0a4,TO,,139.963,migracao,2026-09-13,migracao,
I2.2.2,,AC,,276,migracao,2026-09-13,migracao,
I2.2.2,,AM,,1151,migracao,2026-09-13,migracao,
I2.2.2,,AP,,280,migracao,2026-09-13,migracao,
I2.2.2,,MA,,2739,migracao,2026-09-13,migracao,
I2.2.2,,MT,,1100,migracao,2026-09-13,migracao,
I2.2.2,,PA,,2583,migracao,2026-09-13,migracao,
I2.2.2,,RO,,502,migracao,2026-09-13,migracao,
I2.2.2,,RR,,257,migracao,2026-09-13,migracao,
I2.2.2,,TO,,632,migracao,2026-09-13,migracao,
I2.2.2,eap,AC,,34,migracao,2026-09-13,migracao,
I2.2.2,eap,AM,,155,migracao,2026-09-13,migracao,
I2.2.2,eap,AP,,14,migracao,2026-09-13,migracao,
I2.2.2,eap,MA,,42,migracao,2026-09-13,migracao,
I2.2.2,eap,MT,,64,migracao,2026-09-13,migracao,
I2.2.2,eap,PA,,94,migracao,2026-09-13,migracao,
I2.2.2,eap,RO,,25,migracao,2026-09-13,migracao,
I2.2.2,eap,RR,,3,migracao,2026-09-13,migracao,
I2.2.2,eap,TO,,20,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,AC,,887.794,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,AM,,,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,AP,,809.953,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,MA,,,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,MT,,,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,PA,,,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,RO,,,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,RR,,761.012,migracao,2026-09-13,migracao,
I2.2.2,populacao2026,TO,,,migracao,2026-09-13,migracao,
I2.2.3,,AC,,1,migracao,2026-09-13,migracao,
I2.2.3,,AM,,13,migracao,2026-09-13,migracao,
I2.2.3,,AP,,1,migracao,2026-09-13,migracao,
I2.2.3,,MA,,8,migracao,2026-09-13,migracao,
I2.2.3,,MT,,7,migracao,2026-09-13,migracao,
I2.2.3,,PA,,17,migracao,2026-09-13,migracao,
I2.2.3,,RO,,2,migracao,2026-09-13,migracao,
I2.2.3,,RR,,4,migracao,2026-09-13,migracao,
I2.2.3,,TO,,3,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,AC,,1.8,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,AM,,23.2,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,AP,,1.8,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,MA,,14.3,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,MT,,12.5,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,PA,,30.4,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,RO,,3.6,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,RR,,7.1,migracao,2026-09-13,migracao,
I2.2.3,participacaoAlPct,TO,,5.4,migracao,2026-09-13,migracao,
I2.3.2,,AC,,94.2,migracao,2026-09-13,migracao,
I2.3.2,,AM,,95.6,migracao,2026-09-13,migracao,
I2.3.2,,AP,,92.9,migracao,2026-09-13,migracao,
I2.3.2,,MA,,96.9,migracao,2026-09-13,migracao,
I2.3.2,,MT,,97.5,migracao,2026-09-13,migracao,
I2.3.2,,PA,,96.4,migracao,2026-09-13,migracao,
I2.3.2,,RO,,96,migracao,2026-09-13,migracao,
I2.3.2,,RR,,94.4,migracao,2026-09-13,migracao,
I2.3.2,,TO,,97.8,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,AC,,16.6,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,AM,,17,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,AP,,8.6,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,MA,,38.2,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,MT,,35.6,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,PA,,25.4,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,RO,,21.2,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,RR,,25,migracao,2026-09-13,migracao,
I2.3.2,creche0a3,TO,,33.2,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,AC,,99.1,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,AM,,99,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,AP,,99.8,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,MA,,99.5,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,MT,,99.5,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,PA,,98.9,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,RO,,99.8,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,RR,,95.6,migracao,2026-09-13,migracao,
I2.3.2,faixa11a14,TO,,99.9,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,AC,,91.2,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,AM,,92.4,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,AP,,91.9,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,MA,,91.4,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,MT,,93.3,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,PA,,91.7,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,RO,,93.6,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,RR,,91.8,migracao,2026-09-13,migracao,
I2.3.2,faixa15a17,TO,,92.7,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,AC,,80.5,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,AM,,83.8,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,AP,,69,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,MA,,94.5,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,MT,,94.2,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,PA,,92,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,RO,,85.3,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,RR,,87.5,migracao,2026-09-13,migracao,
I2.3.2,faixa4a5,TO,,97.1,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,AC,,97.6,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,AM,,99.4,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,AP,,97.8,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,MA,,99.6,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,MT,,99.7,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,PA,,99.2,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,RO,,98.6,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,RR,,98.1,migracao,2026-09-13,migracao,
I2.3.2,faixa6a10,TO,,99.5,migracao,2026-09-13,migracao,
I2.4.1,,AC,,19.3,migracao,2026-09-13,migracao,
I2.4.1,,AC,2020,282,migracao,2026-09-13,migracao,
I2.4.1,,AC,2021,172,migracao,2026-09-13,migracao,
I2.4.1,,AC,2022,209,migracao,2026-09-13,migracao,
I2.4.1,,AC,2023,184,migracao,2026-09-13,migracao,
I2.4.1,,AC,2024,161,migracao,2026-09-13,migracao,
I2.4.1,,AC,2025,171,migracao,2026-09-13,migracao,
I2.4.1,,AM,,17.1,migracao,2026-09-13,migracao,
I2.4.1,,AM,2020,1009,migracao,2026-09-13,migracao,
I2.4.1,,AM,2021,1548,migracao,2026-09-13,migracao,
I2.4.1,,AM,2022,1413,migracao,2026-09-13,migracao,
I2.4.1,,AM,2023,1324,migracao,2026-09-13,migracao,
I2.4.1,,AM,2024,1101,migracao,2026-09-13,migracao,
I2.4.1,,AM,2025,739,migracao,2026-09-13,migracao,
I2.4.1,,AP,,24.2,migracao,2026-09-13,migracao,
I2.4.1,,AP,2020,261,migracao,2026-09-13,migracao,
I2.4.1,,AP,2021,314,migracao,2026-09-13,migracao,
I2.4.1,,AP,2022,222,migracao,2026-09-13,migracao,
I2.4.1,,AP,2023,331,migracao,2026-09-13,migracao,
I2.4.1,,AP,2024,224,migracao,2026-09-13,migracao,
I2.4.1,,AP,2025,195,migracao,2026-09-13,migracao,
I2.4.1,,MA,,26.9,migracao,2026-09-13,migracao,
I2.4.1,,MA,2020,1884,migracao,2026-09-13,migracao,
I2.4.1,,MA,2021,1880,migracao,2026-09-13,migracao,
I2.4.1,,MA,2022,1736,migracao,2026-09-13,migracao,
I2.4.1,,MA,2023,1788,migracao,2026-09-13,migracao,
I2.4.1,,MA,2024,1982,migracao,2026-09-13,migracao,
I2.4.1,,MA,2025,1890,migracao,2026-09-13,migracao,
I2.4.1,,MT,,17.9,migracao,2026-09-13,migracao,
I2.4.1,,MT,2020,803,migracao,2026-09-13,migracao,
I2.4.1,,MT,2021,749,migracao,2026-09-13,migracao,
I2.4.1,,MT,2022,916,migracao,2026-09-13,migracao,
I2.4.1,,MT,2023,893,migracao,2026-09-13,migracao,
I2.4.1,,MT,2024,881,migracao,2026-09-13,migracao,
I2.4.1,,MT,2025,696,migracao,2026-09-13,migracao,
I2.4.1,,PA,,20.2,migracao,2026-09-13,migracao,
I2.4.1,,PA,2020,2362,migracao,2026-09-13,migracao,
I2.4.1,,PA,2021,2398,migracao,2026-09-13,migracao,
I2.4.1,,PA,2022,2406,migracao,2026-09-13,migracao,
I2.4.1,,PA,2023,2150,migracao,2026-09-13,migracao,
I2.4.1,,PA,2024,1909,migracao,2026-09-13,migracao,
I2.4.1,,PA,2025,1757,migracao,2026-09-13,migracao,
I2.4.1,,RO,,24,migracao,2026-09-13,migracao,
I2.4.1,,RO,2020,390,migracao,2026-09-13,migracao,
I2.4.1,,RO,2021,442,migracao,2026-09-13,migracao,
I2.4.1,,RO,2022,488,migracao,2026-09-13,migracao,
I2.4.1,,RO,2023,425,migracao,2026-09-13,migracao,
I2.4.1,,RO,2024,434,migracao,2026-09-13,migracao,
I2.4.1,,RO,2025,420,migracao,2026-09-13,migracao,
I2.4.1,,RR,,18.8,migracao,2026-09-13,migracao,
I2.4.1,,RR,2020,189,migracao,2026-09-13,migracao,
I2.4.1,,RR,2021,219,migracao,2026-09-13,migracao,
I2.4.1,,RR,2022,186,migracao,2026-09-13,migracao,
I2.4.1,,RR,2023,158,migracao,2026-09-13,migracao,
I2.4.1,,RR,2024,121,migracao,2026-09-13,migracao,
I2.4.1,,RR,2025,139,migracao,2026-09-13,migracao,
I2.4.1,,TO,,16.3,migracao,2026-09-13,migracao,
I2.4.1,,TO,2020,443,migracao,2026-09-13,migracao,
I2.4.1,,TO,2021,360,migracao,2026-09-13,migracao,
I2.4.1,,TO,2022,421,migracao,2026-09-13,migracao,
I2.4.1,,TO,2023,371,migracao,2026-09-13,migracao,
I2.4.1,,TO,2024,249,migracao,2026-09-13,migracao,
I2.4.1,,TO,2025,259,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,AC,,884.372,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,AM,,,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,AP,,806.517,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,MA,,,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,MT,,,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,PA,,,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,RO,,,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,RR,,738.772,migracao,2026-09-13,migracao,
I2.4.1,populacao2025,TO,,,migracao,2026-09-13,migracao,
I3.1.1,,AC,,115843,migracao,2026-09-13,migracao,
I3.1.1,,AC,2015,80754,migracao,2026-09-13,migracao,
I3.1.1,,AC,2016,62878,migracao,2026-09-13,migracao,
I3.1.1,,AC,2017,57179,migracao,2026-09-13,migracao,
I3.1.1,,AC,2018,63880,migracao,2026-09-13,migracao,
I3.1.1,,AC,2019,72568,migracao,2026-09-13,migracao,
I3.1.1,,AC,2020,59276,migracao,2026-09-13,migracao,
I3.1.1,,AC,2021,115539,migracao,2026-09-13,migracao,
I3.1.1,,AC,2022,123132,migracao,2026-09-13,migracao,
I3.1.1,,AC,2023,113796,migracao,2026-09-13,migracao,
I3.1.1,,AC,2024,115843,migracao,2026-09-13,migracao,
I3.1.1,,AM,,376141,migracao,2026-09-13,migracao,
I3.1.1,,AM,2015,298130,migracao,2026-09-13,migracao,
I3.1.1,,AM,2016,326135,migracao,2026-09-13,migracao,
I3.1.1,,AM,2017,291481,migracao,2026-09-13,migracao,
I3.1.1,,AM,2018,302930,migracao,2026-09-13,migracao,
I3.1.1,,AM,2019,290706,migracao,2026-09-13,migracao,
I3.1.1,,AM,2020,284755,migracao,2026-09-13,migracao,
I3.1.1,,AM,2021,300814,migracao,2026-09-13,migracao,
I3.1.1,,AM,2022,343512,migracao,2026-09-13,migracao,
I3.1.1,,AM,2023,351313,migracao,2026-09-13,migracao,
I3.1.1,,AM,2024,376141,migracao,2026-09-13,migracao,
I3.1.1,,AP,,79934,migracao,2026-09-13,migracao,
I3.1.1,,AP,2015,39045,migracao,2026-09-13,migracao,
I3.1.1,,AP,2016,45355,migracao,2026-09-13,migracao,
I3.1.1,,AP,2017,50667,migracao,2026-09-13,migracao,
I3.1.1,,AP,2018,56498,migracao,2026-09-13,migracao,
I3.1.1,,AP,2019,60176,migracao,2026-09-13,migracao,
I3.1.1,,AP,2020,59349,migracao,2026-09-13,migracao,
I3.1.1,,AP,2021,62213,migracao,2026-09-13,migracao,
I3.1.1,,AP,2022,68055,migracao,2026-09-13,migracao,
I3.1.1,,AP,2023,70542,migracao,2026-09-13,migracao,
I3.1.1,,AP,2024,79934,migracao,2026-09-13,migracao,
I3.1.1,,MA,,425492,migracao,2026-09-13,migracao,
I3.1.1,,MA,2015,352692,migracao,2026-09-13,migracao,
I3.1.1,,MA,2016,303074,migracao,2026-09-13,migracao,
I3.1.1,,MA,2017,292500,migracao,2026-09-13,migracao,
I3.1.1,,MA,2018,283462,migracao,2026-09-13,migracao,
I3.1.1,,MA,2019,275112,migracao,2026-09-13,migracao,
I3.1.1,,MA,2020,269608,migracao,2026-09-13,migracao,
I3.1.1,,MA,2021,318834,migracao,2026-09-13,migracao,
I3.1.1,,MA,2022,337451,migracao,2026-09-13,migracao,
I3.1.1,,MA,2023,300107,migracao,2026-09-13,migracao,
I3.1.1,,MA,2024,425492,migracao,2026-09-13,migracao,
I3.1.1,,MT,,1042643,migracao,2026-09-13,migracao,
I3.1.1,,MT,2015,627229,migracao,2026-09-13,migracao,
I3.1.1,,MT,2016,615031,migracao,2026-09-13,migracao,
I3.1.1,,MT,2017,671519,migracao,2026-09-13,migracao,
I3.1.1,,MT,2018,623615,migracao,2026-09-13,migracao,
I3.1.1,,MT,2019,672763,migracao,2026-09-13,migracao,
I3.1.1,,MT,2020,705664,migracao,2026-09-13,migracao,
I3.1.1,,MT,2021,907750,migracao,2026-09-13,migracao,
I3.1.1,,MT,2022,940386,migracao,2026-09-13,migracao,
I3.1.1,,MT,2023,651474,migracao,2026-09-13,migracao,
I3.1.1,,MT,2024,1042643,migracao,2026-09-13,migracao,
I3.1.1,,PA,,2735080,migracao,2026-09-13,migracao,
I3.1.1,,PA,2015,1457353,migracao,2026-09-13,migracao,
I3.1.1,,PA,2016,1253718,migracao,2026-09-13,migracao,
I3.1.1,,PA,2017,1342577,migracao,2026-09-13,migracao,
I3.1.1,,PA,2018,1333909,migracao,2026-09-13,migracao,
I3.1.1,,PA,2019,1534752,migracao,2026-09-13,migracao,
I3.1.1,,PA,2020,1582422,migracao,2026-09-13,migracao,
I3.1.1,,PA,2021,1940154,migracao,2026-09-13,migracao,
I3.1.1,,PA,2022,2412639,migracao,2026-09-13,migracao,
I3.1.1,,PA,2023,2615443,migracao,2026-09-13,migracao,
I3.1.1,,PA,2024,2735080,migracao,2026-09-13,migracao,
I3.1.1,,RO,,230816,migracao,2026-09-13,migracao,
I3.1.1,,RO,2015,185331,migracao,2026-09-13,migracao,
I3.1.1,,RO,2016,186409,migracao,2026-09-13,migracao,
I3.1.1,,RO,2017,175301,migracao,2026-09-13,migracao,
I3.1.1,,RO,2018,169116,migracao,2026-09-13,migracao,
I3.1.1,,RO,2019,201263,migracao,2026-09-13,migracao,
I3.1.1,,RO,2020,147860,migracao,2026-09-13,migracao,
I3.1.1,,RO,2021,544150,migracao,2026-09-13,migracao,
I3.1.1,,RO,2022,25704,migracao,2026-09-13,migracao,
I3.1.1,,RO,2023,143835,migracao,2026-09-13,migracao,
I3.1.1,,RO,2024,230816,migracao,2026-09-13,migracao,
I3.1.1,,RR,,60644,migracao,2026-09-13,migracao,
I3.1.1,,RR,2015,37827,migracao,2026-09-13,migracao,
I3.1.1,,RR,2016,33971,migracao,2026-09-13,migracao,
I3.1.1,,RR,2017,54388,migracao,2026-09-13,migracao,
I3.1.1,,RR,2018,64634,migracao,2026-09-13,migracao,
I3.1.1,,RR,2019,61701,migracao,2026-09-13,migracao,
I3.1.1,,RR,2020,49055,migracao,2026-09-13,migracao,
I3.1.1,,RR,2021,50870,migracao,2026-09-13,migracao,
I3.1.1,,RR,2022,54177,migracao,2026-09-13,migracao,
I3.1.1,,RR,2023,77858,migracao,2026-09-13,migracao,
I3.1.1,,RR,2024,60644,migracao,2026-09-13,migracao,
I3.1.1,,TO,,42609,migracao,2026-09-13,migracao,
I3.1.1,,TO,2015,88143,migracao,2026-09-13,migracao,
I3.1.1,,TO,2016,63660,migracao,2026-09-13,migracao,
I3.1.1,,TO,2017,61228,migracao,2026-09-13,migracao,
I3.1.1,,TO,2018,32183,migracao,2026-09-13,migracao,
I3.1.1,,TO,2019,23230,migracao,2026-09-13,migracao,
I3.1.1,,TO,2020,40065,migracao,2026-09-13,migracao,
I3.1.1,,TO,2021,41146,migracao,2026-09-13,migracao,
I3.1.1,,TO,2022,33617,migracao,2026-09-13,migracao,
I3.1.1,,TO,2023,60619,migracao,2026-09-13,migracao,
I3.1.1,,TO,2024,42609,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,AC,,34205,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,AM,,140972,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,AP,,66685,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,MA,,302917,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,MT,,1029923,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,PA,,1832428,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,RO,,212115,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,RR,,49077,migracao,2026-09-13,migracao,
I3.1.1,madeireirosMil2024,TO,,28197,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,AC,,81638,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,AM,,235169,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,AP,,13249,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,MA,,122575,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,MT,,12720,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,PA,,902652,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,RO,,18701,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,RR,,11567,migracao,2026-09-13,migracao,
I3.1.1,naoMadeireirosMil2024,TO,,14412,migracao,2026-09-13,migracao,
I4.1.1,,AC,,52.12,migracao,2026-09-13,migracao,
I4.1.1,,AC,2021,33.41,migracao,2026-09-13,migracao,
I4.1.1,,AC,2022,41.62,migracao,2026-09-13,migracao,
I4.1.1,,AC,2023,41.71,migracao,2026-09-13,migracao,
I4.1.1,,AC,2024,51.32,migracao,2026-09-13,migracao,
I4.1.1,,AC,2025,52.43,migracao,2026-09-13,migracao,
I4.1.1,,AM,,48.8,migracao,2026-09-13,migracao,
I4.1.1,,AM,2021,30.94,migracao,2026-09-13,migracao,
